"stop_code","stop_id","stop_name","platform_code","stop_url","easting","northing","stop_lon","stop_lat"
"","HAYMRCS","HAYMARKET CS","4233","woodpecker","323215","672904","-3.2309305130280372","55.943020188830495"
"","PWDRHLL","POWDERHALL REFUSE SIDING","4408","woodpecker","325873","675620","-3.1891426281990873","55.967834383255465"
"XCN","CRGNTNY","CM&EE CRAIGENTINNY T&RSMD","4521","woodpecker","329732","673875","-3.126870714116782","55.95273941494472"
"","CRGNFHH","CRAIGENTINNY NXEC FHH FACILITY","4522","woodpecker","329388","674087","-3.1324404390617264","55.95459255661857"
"","LEITHS","LEITH SOUTH","4601","woodpecker","328302","676182","-3.150376063867563","55.97324732017867"
"","LEITHFH","LEITH STH FREIGHTLINER/LAFARGE","4602","woodpecker","328292","676200","-3.150540134814089","55.97341154535726"
"","LEITSSS","STORAGE SERVICES (LEITH) LTD","4608","woodpecker","327981","676233","-3.1555290802297655","55.97366232338212"
"","LEITFPA","FORTH PORTS AUTHY","4612","woodpecker","327977","676859","-3.1557647571987633","55.97927944252949"
"","LEITGTX","GENERAL AMERICAN TRANSPORT","4613","woodpecker","327944","676972","-3.156324940312705","55.98029673254328"
"","LEITSAI","SAI","4614","woodpecker","328314","676159","-3.1501893988997245","55.97304089282584"
"","PORTOBL","EDINBURGH PORTOBELLO","4641","woodpecker","330846","673266","-3.10888287102175","55.947431195183505"
"","NIDRINJ","NIDDRIE NORTH JN","4651","woodpecker","331011","673206","-3.1062218353131796","55.94691597989997"
"","NIDRIWJ","NIDDRIE WEST JN","4657","woodpecker","330824","672130","-3.10893587085552","55.937220554266325"
"","CRLORTJ","CRAIGLOCKHART JN","4689","woodpecker","323241","671347","-3.230064691924287","55.92903206146473"
"","GORGIEJ","GORGIE JUNCTION","4701","woodpecker","322808","672185","-3.237238767772995","55.93649673172416"
"","MLRHCE","MILLERHILL RECLAMATION DEPOT","4722","woodpecker","332585","670558","-3.080371340470534","55.923354304328114"
"","MLRHD","MILLERHILL LIP","4724","woodpecker","332310","670946","-3.084861094325061","55.92679616481357"
"","MLRHEJN","MILLERHILL EAST JN","4725","woodpecker","332928","670048","-3.0747554149582044","55.91881678907573"
"","MNKTNHJ","MONKTONHALL JN","4730","woodpecker","334214","671150","-3.054442639180124","55.92889160414256"
"","PPAN831","PRESTONPANS SIGNAL EA831","4810","woodpecker","340136","674093","-2.9603337568363592","55.95610571460594"
"","PPANUPL","PRESTONPANS U.P.L.","4812","woodpecker","339438","673837","-2.971448851461403","55.95372057456661"
"","DREM821","DREM SIG EF821","4818","woodpecker","351907","679612","-2.7728302427824008","56.007017504572815"
"","DREM537","DREMSIGEF537","4819","woodpecker","352041","679724","-2.770699325911936","56.0080360499954"
"","DREMUPL","DREM U.P.L.","4820","woodpecker","351582","679535","-2.7780335788624484","56.00628751598723"
"","DREMDPL","DREM D.P.L.","4823","woodpecker","351565","679516","-2.7783023435533822","56.00612087909742"
"","STENTON","STENTON G S P","4825","woodpecker","360806","677322","-2.6298016476741926","55.98725452086107"
"","DUNBUCE","DUNBAR UP SDGS CE","4826","woodpecker","368184","678453","-2.5116834799160324","55.99796056022747"
"","INNERWK","INNERWICK G S P","4829","woodpecker","374796","673879","-2.405253684140046","55.95726485956359"
"","OXWLSUP","OXWELLMAINS UP","4830","woodpecker","370853","676456","-2.468667802276679","55.98018899819763"
"","TORNESS","TORNESS POWER STATION","4832","woodpecker","372886","675288","-2.4359703155308146","55.969814165537876"
"","GTHSCE","CE SIDING","4833","woodpecker","380914","665476","-2.306665096300968","55.8820458453517"
"","RESTON","RESTON GSP","4837","woodpecker","389133","661421","-2.1751257173606624","55.84587242333283"
"","REST402","MARSHALL MEADOWS <EG402/3>","4838","woodpecker","397510","657822","-2.041307582162163","55.813651396211974"
"","REST403","MARSHALL MEADOWS NO 403","4838","woodpecker","397510","657822","-2.041307582162163","55.813651396211974"
"","OXWLCO","OXWELLMAINS CROSSOVER","4840","woodpecker","370422","676563","-2.4755927389960846","55.981127940297206"
"","OXWLFHH","OXWELLMAINS LAFARGE","4841","woodpecker","370928","676371","-2.4674666066896447","55.979434456843876"
"","CCBNPH","COCKBURNSPATH","4842","woodpecker","377595","671657","-2.36024095410289","55.93743455771026"
"","PLEAN","PLEAN JN","5002","woodpecker","283600","688371","-3.871560362853778","56.073941286054335"
"","LARBRTY","SUBSIDIARY YARD","5009","woodpecker","286044","682502","-3.8298326757481083","56.021826976597296"
"","LARBCE","CE SIDING","5011","woodpecker","286011","683138","-3.8306210301897043","56.02753539920244"
"","LARBUGL","LARBERT NORTH U.G.L.","5011","woodpecker","286011","683138","-3.8306210301897043","56.02753539920244"
"","LARBERJ","LARBERT JN","5015","woodpecker","285764","681453","-3.833873426971224","56.012342725784244"
"","CRMRSWJ","CARMUIRS WEST JN","5017","woodpecker","285497","680611","-3.837798459846391","56.004715469740674"
"","GNHLUCE","GREENHILL UPPER C.E.","5020","woodpecker","281669","678668","-3.898279026781299","55.986340621316565"
"","GNHL427","GREENHILL LOWER SIG GJ427","5022","woodpecker","282329","679125","-3.887903430358524","55.99060565143506"
"","GNHLLJN","GREENHILL LOWER JN","5022","woodpecker","282329","679125","-3.887903430358524","55.99060565143506"
"XGM","GRNGMTJ","GRANGEMOUTH SS","5042","woodpecker","289346","680144","-3.775902363601991","56.00142566789017"
"","GRNGH10","GRANGEMOUTH JUNCTION","5045","woodpecker","290260","679944","-3.761179993544115","55.99984526117407"
"","GRNGH12","GRANGEMOUTH JUNCTION","5046","woodpecker","289523","680101","-3.7730540093274687","56.001077855716794"
"","FOLDBSJ","FOULDUBS JUNCTION","5048","woodpecker","291616","680921","-3.739841704511481","56.00892170130898"
"","GRNGMBP","BP CHEMICALS","5071","woodpecker","293660","682163","-3.7075607654428144","56.02053217180524"
"","GRNGTDS","TDG STORAGGE SIDINGS","5074","woodpecker","292752","682337","-3.722196504129006","56.021897565445826"
"","GRNGMOT","BP OIL REFINERY","5075","woodpecker","295688","681716","-3.674875391278422","56.01696401425314"
"","GRNGBPH","GRANGEMOUTH BP HOLDING SIDINGS","5076","woodpecker","294915","682397","-3.6875351508830154","56.022918651303264"
"","GRNGEWS","GRANGEMOUTH TDG (EWS)","5077","woodpecker","291326","680768","-3.7444330394326766","56.007484294717734"
"","GRNGFPA","FORTH PORT AUTHORITY","5081","woodpecker","292886","682237","-3.720012918610393","56.02103157885461"
"","GRNGFLT","GRANGEMOUTH FLT","5082","woodpecker","291306","680765","-3.7447531822032087","56.00745271078119"
"","GRNGDRS","GRANGEMOUTH FPA","5083","woodpecker","292595","682177","-3.7246555592149106","56.02041945874686"
"","GRNGLD","GRANGEMOUTH W H MALCOLM","5100","woodpecker","291356","680734","-3.7439301334620954","56.00718542580794"
"","POLMNTJ","POLMONT JN","5110","woodpecker","292762","678264","-3.7204118072587162","55.98531755022582"
"","POLM513","POLMONT JN SIG P513","5110","woodpecker","292762","678264","-3.7204118072587162","55.98531755022582"
"","POLMUPN","FALKIRK EAST SIG","5114","woodpecker","292490","678323","-3.724786801377898","55.9857923878838"
"","BONSDPL","BO'NESS D.P.L.","5116","woodpecker","296725","677268","-3.6565369809510337","55.97724250689076"
"","BONSSGF","BO'NESS GF","5118","woodpecker","296534","677359","-3.6596399076793555","55.9780256265184"
"","LNLTHCE","LINLITHGOW C.E.","5120","woodpecker","300902","677168","-3.5895945742286477","55.97722950071514"
"","LNLTUPL","LINLITHGOW U.P.L.","5121","woodpecker","300854","677171","-3.5903720081429316","55.977244649169805"
"","WNCBROJ","WINCHBURGH JN","5125","woodpecker","308354","676124","-3.4698660911812156","55.96933208951072"
"","MLAIGGF","MALLAIG G.F.","5998","woodpecker","167416","796815","-5.831717452542657","57.00369518439754"
"","MLAIGCE","MALLAIG C.E.","5999","woodpecker","167499","797015","-5.830534268954758","57.00553033723248"
"","ARISCE","CE SIDING","6003","woodpecker","166530","786719","-5.83693765764273","56.91276109761719"
"","GLNFCE","CE SIDING","6007","woodpecker","189943","780941","-5.448380947503892","56.87215840573367"
"","CORPCPM","WIGGINS TEAPE (UK) (TLC)","6011","woodpecker","208529","776793","-5.140838767278145","56.842992476612515"
"","CORPFLT","CORPACH FREIGHTLINER","6012","woodpecker","208158","776591","-5.1467519656877085","56.841023576212145"
"","FRTWTLP","FORT WILLIAM TIMERLOAD","6015","woodpecker","211817","775108","-5.085769105308052","56.82922083495856"
"","FRTWLCE","SECTION MAN FT WILLIAM CONC","6016","woodpecker","211667","774746","-5.087955219825844","56.82591512498798"
"","FRTWBAF","FORT WILLIAM (FLT DUP)","6017","woodpecker","212296","775095","-5.077925535679829","56.82929955840853"
"","FRTWFLT","FT.WILLIAM STATION SIDINGS FLT","6018","woodpecker","210665","774238","-5.103984098579163","56.820947038872944"
"","FRTWJN","FORT WILLIAM JN","6019","woodpecker","211448","774553","-5.091401724027689","56.824088939837935"
"","FRTWJYD","FORT WILLIAM JN YARD TC","6020","woodpecker","211633","774798","-5.088547456077276","56.826367101902754"
"","FRTWJFL","FT WILLIAM JN FLT","6021","woodpecker","211839","775151","-5.085446879355351","56.829616217615715"
"","FRTWBAC","FORT WILLIAM (BRITISH ALCAN)","6023","woodpecker","212292","775093","-5.077994956686774","56.829280430312444"
"","FRTWLMS","FORT WILLIAM STATION SIDINGS","6024","woodpecker","210661","774238","-5.104047646662523","56.82094057565134"
"","SPEANCE","SPEAN BRIDGE C.E.","6026","woodpecker","222225","781446","-4.919892205765246","56.89017490107473"
"","TULLOCE","TULLOCH C.E.","6030","woodpecker","235448","780244","-4.702330430717851","56.88427258630724"
"","CORROCE","CORROUR C.E.","6032","woodpecker","235699","766323","-4.689242144180022","56.75944571117474"
"","TYNDRCE","UPPER TYNDRUM C.E.","6033","woodpecker","233460","730088","-4.702489866963131","56.43349404876094"
"","RANNOCE","RANNOCH C.E.","6034","woodpecker","242223","757831","-4.577433469241436","56.685490003605096"
"","GRTONIB","GORTON (BLOCK POST) CE","6036","woodpecker","239401","747924","-4.617277203390942","56.595617167279755"
"","OBANGF","OBAN G.F.","6040","woodpecker","185626","729790","-5.476562450407344","56.41151357135972"
"","FRTWGF","FORT WILLIAM B.A. G.F.","6043","woodpecker","212379","774865","-5.076403316300018","56.82726527938922"
"","TAYNUCE","CE SIDING","6049","woodpecker","200284","731212","-5.240497672115332","56.43069454048574"
"","DLMALCE","DALMALLY C.E.","6052","woodpecker","216148","727182","-4.980798638903326","56.400986296181166"
"","CRNLUDS","CRIANLARICH DOWN SIDINGS","6054","woodpecker","238438","725074","-4.618760668932542","56.39022426501388"
"","CRNLRHL","CRIANLARICH LOWER","6056","woodpecker","237851","725750","-4.628674316034477","56.396087958940605"
"","CRNLRCE","PWSS CRIANLARICH SOUTH","6057","woodpecker","238477","724950","-4.61805310965564","56.38912555578761"
"","ARDLUCE","RS","6060","woodpecker","231690","715581","-4.721862070790482","56.302681197799686"
"","ARCHRCE","ARROCHAR & TARBET C.E.","6102","woodpecker","230989","704417","-4.7260377780139535","56.20224345550798"
"","GLDLMOD","MOD (NAVY)","6103","woodpecker","227822","699922","-4.774103301831061","56.160770681876755"
"","GLDL","GLEN DOUGLAS","6104","woodpecker","227550","699913","-4.778475259869284","56.16059191499096"
"","GRLCHCE","GARELOCHHEAD C.E.","6106","woodpecker","224285","691143","-4.825192252945105","56.08069929620665"
"","ARCHAME","ARROCHAR & TARBET","6107","woodpecker","230892","704359","-4.72756534850109","56.20169013971625"
"","CRGDRCE","CRAIGENDORAN JN C.E.","6110","woodpecker","231485","681119","-4.703345940138883","55.99333280692424"
"","CRGDRNJ","CRAIGENDORAN JN","6112","woodpecker","231314","681181","-4.706128743566204","55.9938272228601"
"","DLRE665","DALREOCH SIG YD665","6134","woodpecker","239129","675712","-4.577704741409118","55.947424217833685"
"","DMBRTNL","DUMBARTON CENTRAL GOODS LOOP","6135","woodpecker","239741","675574","-4.567838422513004","55.94639812232685"
"","DMBR933","SIG YD933","6135","woodpecker","239741","675574","-4.567838422513004","55.94639812232685"
"","DALM898","DALMUIR SIGNAL YY898","6209","woodpecker","248159","671591","-4.430934250598996","55.91337695008744"
"","DALMRDS","DALMUIR DOWN SIDING","6210","woodpecker","248134","671607","-4.431348871393291","55.913513213866224"
"","WEST530","WESTERTON SIG YH530","6221","woodpecker","254112","670433","-4.335146519608178","55.904820562257385"
"","HYNDLNJ","HYNDLAND NORTH JUNCTION","6224","woodpecker","254691","668196","-4.324697624478772","55.884917117693064"
"","MRYHPKJ","GLASGOW MARYHILL PARK","6234","woodpecker","256081","669468","-4.303176146571525","55.896747697023706"
"","WEST536","WESTERTON JN SIG YH536","6307","woodpecker","253790","670797","-4.3405043796109695","55.90799461655011"
"","WEST534","WESTERTON SIG YH534","6309","woodpecker","253764","670606","-4.34080163314922","55.9062705626634"
"","DALMRRS","DALMUIR","6318","woodpecker","248698","670766","-4.421854968364037","55.90613956211178"
"XYD","YOKERCS","YOKER STABLING & CLEANING","6349","woodpecker","251800","668665","-4.3711277154246115","55.88824759796981"
"","HYNDLEJ","HYNDLAND EAST JUNCTION","6353","woodpecker","254901","667869","-4.321167225862378","55.88203909843676"
"XHD","HYNDLDL","HYNDLAND LOOP","6355","woodpecker","255308","667617","-4.314530878432762","55.8799040799227"
"","HYNDLWJ","HYNDLAND WEST JUNCTION","6356","woodpecker","254440","667963","-4.328590095532782","55.88274638589485"
"","PTCKCE","CE SIDING","6358","woodpecker","255314","667153","-4.314184007515276","55.875740975857966"
"","FNSTNEJ","EAST JN","6362","woodpecker","255995","666141","-4.302775937314106","55.86685827864127"
"","CWLRSNJ","COWLAIRS NORTH JN","6416","woodpecker","259723","668448","-4.244454437631331","55.88867122210549"
"","CWLRSSJ","COWLAIRS SOUTH JN","6419","woodpecker","260032","667578","-4.239061409193179","55.880949225039004"
"","CWLRSEJ","COWLAIRS EAST JN","6423","woodpecker","259966","668742","-4.2407227053559495","55.89138308511447"
"XED","EFLDTMD","BREAKDOWN/RECOVERY EASTFIELD","6430","woodpecker","259997","668567","-4.240143506820929","55.88981818770316"
"","EFLDPL","EASTFIELD PASSENGER LOOP","6432","woodpecker","259957","668608","-4.240791364847685","55.890177385940675"
"","CDDRUPL","CADDER BR SUBSIDIARY YARD","6450","woodpecker","263750","671273","-4.18153505753599","55.91519357357198"
"","CDDRDPL","CADDER DOWN LOOP","6451","woodpecker","263762","671259","-4.181339341734975","55.915071447188474"
"","CADDER","GILSCHOLHILL","6452","woodpecker","263752","671225","-4.181489952205573","55.91476268888303"
"","GTSR","GARTSHORE","6455","woodpecker","271386","674729","-4.061102322995508","55.94832371223601"
"","GLGWWKS","BRML GLASGOW","6506","woodpecker","260513","666630","-4.230888067421774","55.87257549404825"
"","SPRNDRS","SPRINGBURN","6508","woodpecker","261238","666979","-4.21949002630479","55.87591667392368"
"","SGHTHE","SIGHTHILL EAST JN","6511","woodpecker","260404","667741","-4.233209235386094","55.88252390809163"
"","SGHTHWJ","SIGHTHILL WEST JN","6519","woodpecker","260399","667746","-4.233288770787531","55.882561750650304"
"","BLGR783","BELLGROVE SIG YS783","6530","woodpecker","261319","664853","-4.2171210790909806","55.856854088672385"
"","GLGHSJN","HIGH ST JN","6605","woodpecker","260435","664963","-4.231289742015746","55.8575901679618"
"","BLGR785","BELLGROVE SIG YS785","6705","woodpecker","261278","664823","-4.2177497922811185","55.8565746974786"
"","SHTLSCE","NLC NOT REQUIRED BY WAJ5","6708","woodpecker","265003","664345","-4.1580596690703295","55.853340874121095"
"","SHTLPWY","SHETTLESTON","6711","woodpecker","265727","664297","-4.1464792143669005","55.85310964362086"
"","WEMYSBJ","WEMYSS BAY JN","7007","woodpecker","231376","674676","-4.701057150169497","55.93547533993478"
"","ELDRUPL","ELDERSLIE U.P.L.","7113","woodpecker","245172","663405","-4.473986407771726","55.83893950372965"
"","ELDRDRS","ELDERSLIE US","7114","woodpecker","243651","663142","-4.498110641846981","55.836090591971335"
"XCK","CKHLCSD","CORKERHILL CARR SERVICING DEPT","7125","woodpecker","254530","662752","-4.324344629750707","55.83599194644524"
"","CKHLCSJ","CORKERHILL DEPOT JN","7126","woodpecker","254985","663086","-4.3172730348255595","55.8391267225812"
"","PSLYUCE","PAISLEY UP C.E.","7138","woodpecker","248894","664408","-4.415170691417258","55.84913031691231"
"","PSLYDGL","PAISLEY DOWN GOODS LOOP","7145","woodpecker","248981","664437","-4.413797677883257","55.849413888807696"
"","ARKLSTJ","ARKLESTON JN","7147","woodpecker","249929","665002","-4.398989648450661","55.85478073330133"
"","CDNLJN","CARDONALD JN","7153","woodpecker","253180","664755","-4.3469672241589326","55.85356395272298"
"","CDNLNJN","CARDONALD NORTH JN","7156","woodpecker","252837","665194","-4.352686943472507","55.85739757584417"
"","SHLDJN","SHIELDS JN","7200","woodpecker","256904","663960","-4.2871108462143175","55.84754775531023"
"","SHLDJTS","SHIELDS JN THROUGH SDGS","7200","woodpecker","256904","663960","-4.2871108462143175","55.84754775531023"
"XGW","SHLDSMD","SHIELDS TMD(E)","7202","woodpecker","256829","663916","-4.288282289658756","55.84713292277866"
"","TERMJGW","TERMINUS JN","7210","woodpecker","257855","663795","-4.271848144415302","55.84634598465669"
"","LUGTON","LUGTON","7222","woodpecker","241583","653028","-4.5251994747007025","55.74463090586762"
